Key	Value
ENST00000469217.5	17
ENST00000383202.7	267
ENST00000393079.3	149
ENST00000288986.6	130
ENST00000329582.9	131
ENST00000306087.3	470
ENST00000343735.8	134
ENST00000327532.7	362
ENST00000236709.4	205
ENST00000260803.9	126
ENST00000469044.6	254
ENST00000333911.9	516
ENST00000423968.7	207
ENST00000389567.9	183
ENST00000264982.8	171
ENST00000393035.6	109
ENST00000477593.5	74
ENST00000648323.1	415
ENST00000383165.4	148
ENST00000383163.4	0
ENST00000680020.1	7
ENST00000329447.5	265
ENST00000413199.1	272
ENST00000333188.10	97
ENST00000232217.6	57
ENST00000672186.1	24
ENST00000643695.2	408
ENST00000458420.7	190
ENST00000286349.4	166
ENST00000324194.12	219
ENST00000310546.3	799
ENST00000393010.6	278
ENST00000514251.5	279
ENST00000286364.9	57
ENST00000273480.4	44
ENST00000264952.2	137
ENST00000286371.8	159
ENST00000489671.6	454
ENST00000392993.7	130
ENST00000264951.8	118
ENST00000350721.9	29
ENST00000457734.7	153
ENST00000476941.6	526
ENST00000295992.8	187
ENST00000340634.6	338
ENST00000473835.7	59
ENST00000309575.5	944
ENST00000316549.11	146
ENST00000315691.8	510
ENST00000703518.1	935
ENST00000493382.5	331
ENST00000610787.5	450
ENST00000342435.9	154
ENST00000443512.2	134
ENST00000525172.6	186
ENST00000282928.5	748
ENST00000461609.1	333
ENST00000282957.9	13
ENST00000296046.4	12
ENST00000296048.10	189
ENST00000310053.10	197
ENST00000296051.7	86
ENST00000264613.11	37
ENST00000296059.7	141
ENST00000305366.8	102
ENST00000305354.5	181
ENST00000467467.5	205
ENST00000473414.6	45
ENST00000462519.3	188
ENST00000392894.8	155
ENST00000239940.12	39
ENST00000361875.8	1053
ENST00000239944.7	361
ENST00000460851.6	16
ENST00000471696.6	42
ENST00000312960.4	320
ENST00000327047.6	19
ENST00000474524.5	38
ENST00000309180.6	255
ENST00000309170.8	388
ENST00000260843.5	333
ENST00000325602.6	21
ENST00000302632.4	241
ENST00000282466.4	204
ENST00000356517.4	109
ENST00000232892.12	47
ENST00000362032.6	105
ENST00000463374.5	511
ENST00000305097.6	652
ENST00000323534.5	468
ENST00000465093.6	181
ENST00000496811.6	71
ENST00000389740.3	575
ENST00000460393.6	95
ENST00000489090.2	51
ENST00000460012.7	272
ENST00000340171.7	26
ENST00000643144.2	430
ENST00000496455.7	221
ENST00000302490.12	871
ENST00000265044.7	28
ENST00000295924.12	248
ENST00000477399.5	107
ENST00000295926.8	53
ENST00000362010.7	297
ENST00000295927.4	84
ENST00000389589.8	136
ENST00000480820.5	158
ENST00000355893.11	107
ENST00000486715.6	108
ENST00000264265.4	170
ENST00000237696.10	42
ENST00000622669.4	80
ENST00000485419.7	169
ENST00000451172.5	105
ENST00000445224.6	324
ENST00000305579.7	222
ENST00000326474.5	214
ENST00000326448.12	126
ENST00000357388.8	105
ENST00000309784.9	143
ENST00000334256.9	289
ENST00000320767.4	187
ENST00000498165.6	78
ENST00000651178.1	651
ENST00000460469.1	455
ENST00000359175.9	1571
ENST00000264382.8	64
ENST00000475390.2	826
ENST00000264381.8	118
ENST00000307529.9	87
ENST00000461846.5	101
ENST00000497056.6	241
ENST00000446050.7	121
ENST00000470487.6	639
ENST00000264674.7	139
ENST00000330368.3	41
ENST00000349841.10	98
ENST00000446859.7	356
ENST00000340806.7	208
ENST00000316428.10	128
ENST00000335556.7	366
ENST00000480708.5	15
ENST00000355897.10	542
ENST00000495893.7	18
ENST00000295797.5	246
ENST00000465590.2	1055
ENST00000064724.8	199
ENST00000231706.6	317
ENST00000295830.13	28
ENST00000295822.7	130
ENST00000314251.8	50
ENST00000436636.7	342
ENST00000351298.9	116
ENST00000334567.9	35
ENST00000415807.7	222
ENST00000241256.3	43
ENST00000241261.7	46
ENST00000538775.5	138
ENST00000392692.8	154
ENST00000351008.4	151
ENST00000361589.8	800
ENST00000454872.6	74
ENST00000352800.10	177
ENST00000420517.6	651
ENST00000614557.1	320
ENST00000311417.7	272
ENST00000263967.4	323
ENST00000314235.9	512
ENST00000496856.6	343
ENST00000471841.6	109
ENST00000232564.8	167
ENST00000429709.7	167
ENST00000476781.6	14
ENST00000259037.8	22
ENST00000263966.8	186
ENST00000467460.6	338
ENST00000296015.9	99
ENST00000476379.6	109
ENST00000357559.9	16
ENST00000382564.8	134
ENST00000325404.3	436
ENST00000323116.10	256
ENST00000292782.9	49
ENST00000265594.9	56
ENST00000265598.8	79
ENST00000328913.8	642
ENST00000465010.1	523
ENST00000341319.8	53
ENST00000454652.6	386
ENST00000305135.10	216
ENST00000318631.8	30
ENST00000317096.9	34
ENST00000334444.11	110
ENST00000382489.3	0
ENST00000318351.2	34
ENST00000415389.6	466
ENST00000648915.2	28
ENST00000313143.9	259
ENST00000411763.6	148
ENST00000429586.7	9
ENST00000691901.1	278
ENST00000397676.8	22
ENST00000324557.9	23
ENST00000402825.7	0
ENST00000296238.4	268
ENST00000404464.8	132
ENST00000310118.9	26
ENST00000382330.7	199
ENST00000383847.7	31
ENST00000265593.9	126
ENST00000456318.6	1057
ENST00000647395.1	278
ENST00000204604.6	265
ENST00000330394.3	451
ENST00000317897.5	243
ENST00000625842.3	148
ENST00000335012.3	237
ENST00000231887.8	27
ENST00000265026.8	318
ENST00000421852.6	74
ENST00000296252.9	117
ENST00000296257.10	119
ENST00000382199.7	82
ENST00000453386.7	154
ENST00000434744.5	293
ENST00000265022.8	537
ENST00000392499.6	340
ENST00000338733.10	116
ENST00000265028.8	178
ENST00000273784.5	76
ENST00000265029.8	62
ENST00000232003.5	18
ENST00000287611.8	184
ENST00000323963.10	34
ENST00000296273.7	204
ENST00000320741.7	48
ENST00000416235.6	427
ENST00000433055.1	396
ENST00000312295.5	30
ENST00000337774.10	105
ENST00000259030.3	57
ENST00000287641.4	103
ENST00000358241.1	429
ENST00000406870.7	108
ENST00000640853.1	246
ENST00000345063.8	170
ENST00000264731.8	127
ENST00000319332.10	166
ENST00000295522.4	240
ENST00000354905.3	92
ENST00000072516.7	170
ENST00000442080.6	79
ENST00000682035.1	67
ENST00000427544.6	214
ENST00000392455.9	281
ENST00000454309.7	1374
ENST00000392452.3	16
ENST00000650797.1	91
ENST00000342358.9	28
ENST00000342695.9	96
ENST00000361908.8	192
ENST00000232424.4	233
ENST00000429275.1	77
ENST00000347624.4	86
ENST00000692618.1	31
ENST00000645538.1	525
ENST00000392432.6	206
ENST00000265245.10	29
ENST00000329759.6	944
ENST00000310380.11	101
ENST00000326793.11	173
ENST00000618156.5	300
ENST00000343267.8	97
ENST00000447234.7	30
ENST00000463781.8	112
ENST00000381916.7	145
ENST00000698291.1	54
ENST00000296326.8	85
ENST00000296327.10	179
ENST00000292823.6	173
ENST00000325318.10	88
ENST00000273695.4	126
ENST00000296328.9	28
ENST00000318037.3	595
ENST00000397537.3	137
ENST00000332629.7	483
ENST00000311630.7	325
ENST00000328557.5	195
ENST00000392391.9	156
ENST00000327134.7	322
ENST00000323460.10	185
ENST00000321256.10	25
ENST00000602845.2	43
ENST00000412723.6	147
ENST00000296350.10	115
ENST00000346964.6	190
ENST00000392378.6	311
ENST00000296343.10	185
ENST00000241502.9	89
ENST00000438796.6	44
ENST00000265239.11	397
ENST00000448864.6	142
ENST00000610261.6	168
ENST00000510175.6	170
ENST00000419098.6	164
ENST00000240499.8	170
ENST00000511833.3	194
ENST00000453061.7	126
ENST00000496514.6	54
ENST00000304312.5	29
ENST00000400159.7	384
ENST00000404286.6	16
ENST00000362003.10	328
ENST00000304062.11	163
ENST00000314167.9	129
ENST00000264771.9	112
ENST00000273814.8	87
ENST00000361661.6	378
ENST00000247933.9	88
ENST00000398484.6	580
ENST00000433731.7	100
ENST00000617421.4	625
ENST00000290921.10	182
ENST00000303400.9	23
ENST00000511216.6	346
ENST00000308132.11	245
ENST00000489418.6	131
ENST00000313288.9	124
ENST00000536901.1	410
ENST00000340107.9	275
ENST00000302787.3	206
ENST00000508803.6	179
ENST00000542778.5	243
ENST00000409860.1	151
ENST00000423729.3	185
ENST00000382865.5	0
ENST00000243706.8	230
ENST00000337190.7	129
ENST00000290974.7	322
ENST00000314289.13	310
ENST00000324666.9	351
ENST00000315423.12	47
ENST00000511747.6	39
ENST00000264758.11	188
ENST00000329687.8	535
ENST00000314262.10	49
ENST00000398052.9	500
ENST00000355072.11	145
ENST00000507492.5	843
ENST00000344733.9	904
ENST00000382774.8	34
ENST00000340083.6	70
ENST00000650182.1	10
ENST00000330055.7	222
ENST00000296358.5	65
ENST00000382753.5	21
ENST00000343470.9	226
ENST00000337872.9	121
ENST00000433139.6	132
ENST00000306200.7	84
ENST00000382723.5	235
ENST00000307746.9	13
ENST00000282908.10	384
ENST00000344408.10	46
ENST00000264956.11	180
ENST00000397890.7	233
ENST00000409021.9	444
ENST00000226760.5	170
ENST00000382599.9	385
ENST00000285599.8	22
ENST00000320912.8	653
ENST00000296370.4	55
ENST00000320848.7	236
ENST00000320776.5	36
ENST00000307659.6	468
ENST00000451522.6	185
ENST00000310085.6	63
ENST00000310074.8	208
ENST00000264954.5	32
ENST00000507866.6	109
ENST00000319098.7	51
ENST00000360265.9	0
ENST00000447017.7	124
ENST00000245105.8	144
ENST00000307358.7	215
ENST00000356406.10	90
ENST00000389737.5	46
ENST00000382487.5	591
ENST00000360986.9	69
ENST00000400677.5	225
ENST00000512047.2	534
ENST00000334879.2	120
ENST00000264784.8	68
ENST00000304374.4	396
ENST00000499869.7	133
ENST00000326756.4	505
ENST00000226951.11	143
ENST00000002596.6	304
ENST00000330852.10	190
ENST00000382438.6	94
ENST00000040738.10	138
ENST00000538197.7	193
ENST00000429690.5	227
ENST00000503292.6	239
ENST00000341285.8	70
ENST00000422728.3	817
ENST00000265016.9	80
ENST00000226279.8	87
ENST00000382333.2	295
ENST00000259989.7	46
ENST00000447510.7	258
ENST00000405303.7	14
ENST00000304523.10	160
ENST00000281243.10	36
ENST00000511148.2	102
ENST00000618908.4	162
ENST00000237380.12	14
ENST00000265018.4	322
ENST00000382247.6	1060
ENST00000251496.7	99
ENST00000382226.5	109
ENST00000504154.6	1911
ENST00000503585.6	346
ENST00000382152.7	141
ENST00000334304.10	282
ENST00000264867.7	90
ENST00000336812.5	161
ENST00000382120.4	95
ENST00000389609.8	144
ENST00000382114.9	253
ENST00000382103.7	80
ENST00000264864.8	131
ENST00000302874.9	36
ENST00000510092.5	62
ENST00000382051.8	43
ENST00000399878.8	152
ENST00000506197.3	94
ENST00000512671.6	166
ENST00000295589.4	217
ENST00000264866.9	110
ENST00000465503.6	378
ENST00000361762.3	1008
ENST00000303965.9	495
ENST00000456874.3	58
ENST00000309447.6	325
ENST00000381980.9	188
ENST00000454158.7	89
ENST00000381967.9	47
ENST00000261439.9	358
ENST00000504686.2	37
ENST00000261438.10	302
ENST00000361424.6	132
ENST00000308979.7	274
ENST00000508254.6	121
ENST00000358869.5	186
ENST00000381938.4	96
ENST00000261425.7	152
ENST00000399820.8	29
ENST00000381897.5	134
ENST00000257408.5	20
ENST00000645496.2	192
ENST00000640888.2	62
ENST00000506179.5	181
ENST00000295958.10	162
ENST00000261427.10	192
ENST00000303538.13	495
ENST00000261435.11	392
ENST00000505618.6	658
ENST00000310169.3	135
ENST00000381793.6	397
ENST00000381782.7	437
ENST00000508593.6	554
ENST00000284440.9	49
ENST00000503057.6	434
ENST00000226382.4	115
ENST00000325094.9	333
ENST00000333141.7	37
ENST00000264451.12	122
ENST00000502486.6	357
ENST00000319234.5	569
ENST00000381668.9	232
ENST00000399770.3	554
ENST00000360029.4	286
ENST00000281543.6	203
ENST00000295448.8	118
ENST00000295452.5	141
ENST00000381620.9	404
ENST00000396533.5	251
ENST00000264318.4	157
ENST00000295454.8	85
ENST00000381571.6	51
ENST00000273859.8	282
ENST00000273857.9	118
ENST00000507489.2	221
ENST00000295461.10	68
ENST00000264316.9	80
ENST00000381501.8	132
ENST00000264313.11	211
ENST00000273861.5	219
ENST00000327939.4	40
ENST00000358350.9	585
ENST00000264312.12	167
ENST00000508632.6	179
ENST00000226432.9	155
ENST00000334635.10	90
ENST00000343457.3	7
ENST00000381431.10	40
ENST00000295213.9	401
ENST00000441222.8	151
ENST00000248706.5	191
ENST00000401642.8	120
ENST00000703489.1	198
ENST00000263925.8	185
ENST00000263921.8	305
ENST00000326902.7	182
ENST00000257290.10	135
ENST00000288135.6	58
ENST00000263923.5	302
ENST00000264228.9	95
ENST00000381334.10	233
ENST00000513440.6	417
ENST00000295645.9	136
ENST00000264218.7	106
ENST00000636125.2	237
ENST00000346134.11	133
ENST00000257287.5	160
ENST00000504228.6	360
ENST00000205214.11	172
ENST00000264220.6	138
ENST00000399688.7	175
ENST00000642900.1	19
ENST00000640821.3	72
ENST00000512175.3	71
ENST00000553379.6	57
ENST00000618802.3	80
ENST00000309042.12	323
ENST00000264230.5	21
ENST00000381227.5	413
ENST00000295666.6	34
ENST00000514591.5	329
ENST00000381210.8	99
ENST00000622150.4	753
ENST00000273853.11	148
ENST00000396225.1	82
ENST00000322244.10	36
ENST00000226413.5	53
ENST00000283916.11	69
ENST00000334830.11	747
ENST00000356291.3	49
ENST00000332644.6	136
ENST00000579690.5	0
ENST00000305363.9	50
ENST00000317746.3	436
ENST00000338206.6	34
ENST00000265403.12	26
ENST00000251566.9	44
ENST00000305231.12	47
ENST00000446444.2	26
ENST00000335568.10	26
ENST00000305107.7	44
ENST00000604629.6	2
ENST00000503640.5	56
ENST00000310613.8	206
ENST00000226444.4	106
ENST00000246891.9	62
ENST00000353151.4	60
ENST00000246895.9	75
ENST00000673563.1	71
ENST00000246896.8	71
ENST00000502294.5	73
ENST00000396094.6	48
ENST00000317987.6	59
ENST00000689459.1	82
ENST00000273936.6	59
ENST00000226460.5	97
ENST00000304915.8	96
ENST00000399575.7	116
ENST00000304887.6	110
ENST00000339336.9	101
ENST00000322937.10	103
ENST00000396073.4	281
ENST00000254801.9	18
ENST00000254803.4	146
ENST00000381006.8	610
ENST00000254799.11	63
ENST00000309395.7	168
ENST00000286648.10	187
ENST00000425175.5	117
ENST00000273951.13	61
ENST00000395999.5	345
ENST00000286657.10	459
ENST00000507544.3	67
ENST00000509867.6	87
ENST00000295897.9	41
ENST00000395792.7	42
ENST00000226355.5	31
ENST00000307439.10	183
ENST00000307407.8	90
ENST00000226317.10	73
ENST00000226524.4	67
ENST00000395761.4	78
ENST00000296029.4	74
ENST00000296028.4	87
ENST00000296027.5	96
ENST00000296026.4	78
ENST00000508487.3	75
ENST00000395759.6	27
ENST00000413830.6	64
ENST00000244869.3	164
ENST00000395748.8	210
ENST00000395743.8	198
ENST00000307428.7	212
ENST00000324439.10	117
ENST00000311638.7	68
ENST00000311623.9	17
ENST00000307465.9	516
ENST00000678798.1	426
ENST00000264904.8	222
ENST00000286719.12	281
ENST00000286733.9	64
ENST00000356260.10	104
ENST00000264888.6	60
ENST00000355810.9	120
ENST00000306602.3	66
ENST00000503860.1	379
ENST00000264883.8	23
ENST00000264896.8	281
ENST00000424749.7	26
ENST00000237642.7	37
ENST00000388914.7	153
ENST00000296043.7	824
ENST00000334306.4	295
ENST00000510515.5	257
ENST00000237654.9	561
ENST00000316355.10	300
ENST00000286758.4	78
ENST00000315567.13	19
ENST00000512123.4	687
ENST00000264908.11	128
ENST00000502613.3	194
ENST00000512733.5	214
ENST00000286794.5	184
ENST00000358842.5	28
ENST00000403729.7	669
ENST00000504452.5	839
ENST00000312465.12	161
ENST00000358105.8	39
ENST00000282701.4	577
ENST00000395578.3	117
ENST00000264400.7	144
ENST00000507010.6	85
ENST00000621267.4	535
ENST00000273920.8	240
ENST00000515780.6	205
ENST00000319540.9	259
ENST00000448323.5	180
ENST00000302236.10	68
ENST00000505397.1	167
ENST00000264389.7	42
ENST00000426923.2	79
ENST00000311469.9	0
ENST00000311412.10	66
ENST00000295488.8	130
ENST00000295491.9	20
ENST00000321945.12	28
ENST00000264409.5	515
ENST00000295886.5	1064
ENST00000295887.6	275
ENST00000295888.9	707
ENST00000395184.6	430
ENST00000641902.1	355
ENST00000511467.1	5
ENST00000273905.7	269
ENST00000295898.8	313
ENST00000473559.5	664
ENST00000395146.9	266
ENST00000512111.1	385
ENST00000328546.5	41
ENST00000358290.9	118
ENST00000302174.9	333
ENST00000418378.5	572
ENST00000651931.1	120
ENST00000339673.11	126
ENST00000226284.7	94
ENST00000395102.8	110
ENST00000395080.8	101
ENST00000237596.7	99
ENST00000237612.8	273
ENST00000608933.6	215
ENST00000264346.12	70
ENST00000264350.8	151
ENST00000273968.5	76
ENST00000527353.2	519
ENST00000402738.6	182
ENST00000323061.7	75
ENST00000264344.10	221
ENST00000603357.3	1259
ENST00000333209.4	1084
ENST00000673718.1	195
ENST00000394980.5	319
ENST00000509176.6	479
ENST00000282020.9	691
ENST00000306011.6	174
ENST00000457823.6	275
ENST00000295256.10	51
ENST00000514743.5	44
ENST00000440890.7	23
ENST00000453304.6	116
ENST00000295266.6	58
ENST00000295268.4	326
ENST00000339360.9	48
ENST00000305798.8	385
ENST00000450253.7	21
ENST00000296411.11	33
ENST00000296412.14	88
ENST00000265512.12	75
ENST00000394899.6	94
ENST00000209668.3	71
ENST00000305046.13	70
ENST00000515683.6	71
ENST00000476959.5	30
ENST00000326581.9	345
ENST00000394877.7	117
ENST00000457717.6	258
ENST00000511828.2	365
ENST00000512369.2	87
ENST00000499666.7	130
ENST00000442697.7	47
ENST00000296417.6	105
ENST00000273990.6	215
ENST00000296420.9	108
ENST00000394854.8	730
ENST00000322953.9	151
ENST00000356736.5	391
ENST00000226574.9	437
ENST00000647097.2	74
ENST00000357194.10	152
ENST00000273986.10	93
ENST00000296422.12	108
ENST00000362026.7	162
ENST00000296424.9	72
ENST00000265148.9	24
ENST00000304883.3	310
ENST00000394767.3	451
ENST00000540549.5	860
ENST00000341695.10	12
ENST00000420470.3	146
ENST00000394735.5	432
ENST00000394728.4	113
ENST00000427316.6	212
ENST00000394708.7	308
ENST00000671868.1	160
ENST00000638719.4	71
ENST00000285311.8	722
ENST00000265174.5	55
ENST00000394684.8	557
ENST00000332884.11	95
ENST00000603302.5	219
ENST00000265165.6	1165
ENST00000394667.8	34
ENST00000361564.9	57
ENST00000296486.8	155
ENST00000399132.6	546
ENST00000504968.6	98
ENST00000394650.7	92
ENST00000265164.7	50
ENST00000243501.10	261
ENST00000394635.8	28
ENST00000226796.7	55
ENST00000317735.7	56
ENST00000594814.6	95
ENST00000265171.10	453
ENST00000394607.7	164
ENST00000265162.10	260
ENST00000355080.9	582
ENST00000309733.6	127
ENST00000274000.10	305
ENST00000500655.2	111
ENST00000458497.6	382
ENST00000313341.4	335
ENST00000445203.6	0
ENST00000505034.6	150
ENST00000357077.9	76
ENST00000511664.6	670
ENST00000315366.8	813
ENST00000394511.3	514
ENST00000264363.7	423
ENST00000310754.5	183
ENST00000296499.6	262
ENST00000296498.3	283
ENST00000388822.10	143
ENST00000280551.11	227
ENST00000307142.9	183
ENST00000307128.6	165
ENST00000692078.1	1102
ENST00000504110.2	110
ENST00000274024.4	36
ENST00000264805.9	458
ENST00000296509.11	114
ENST00000264808.8	118
ENST00000379692.9	544
ENST00000509841.1	79
ENST00000394427.3	371
ENST00000296511.10	153
ENST00000243498.10	102
ENST00000274026.10	255
ENST00000264499.9	161
ENST00000379645.8	380
ENST00000264501.8	373
