Key	Value
ENST00000444847.2	1136
ENST00000397092.5	2009
ENST00000316495.8	713
ENST00000316333.9	1739
ENST00000297508.8	2856
ENST00000404767.8	6678
ENST00000343242.9	709
ENST00000297477.10	1331
ENST00000288607.3	1059
ENST00000561626.4	3362
ENST00000265854.12	2417
ENST00000242257.14	774
ENST00000397046.5	565
ENST00000222990.8	1415
ENST00000397011.2	2482
ENST00000258711.7	1377
ENST00000222725.10	1225
ENST00000340611.9	2517
ENST00000476665.5	2209
ENST00000258796.12	1739
ENST00000683327.1	1807
ENST00000275364.8	1290
ENST00000396946.9	3788
ENST00000404826.7	6974
ENST00000328914.5	2213
ENST00000649063.2	2514
ENST00000399583.4	3410
ENST00000404991.2	2131
ENST00000401401.8	908
ENST00000396912.2	2723
ENST00000288828.9	1549
ENST00000297195.8	1715
ENST00000430969.6	9541
ENST00000382368.8	2289
ENST00000646664.1	1209
ENST00000382361.8	1600
ENST00000389902.8	2961
ENST00000242104.6	419
ENST00000325974.9	1513
ENST00000337579.4	2698
ENST00000265849.12	2616
ENST00000223029.8	1052
ENST00000199389.11	1982
ENST00000409061.2	1254
ENST00000306177.10	4041
ENST00000350796.8	1314
ENST00000313324.9	1253
ENST00000348035.9	785
ENST00000297056.11	2128
ENST00000258739.9	731
ENST00000457091.3	3658
ENST00000396707.6	1390
ENST00000344417.10	1610
ENST00000457543.4	2542
ENST00000382252.6	3572
ENST00000405858.6	2657
ENST00000404077.6	2887
ENST00000316731.13	1524
ENST00000223122.4	1151
ENST00000399429.8	3536
ENST00000405785.5	2961
ENST00000223129.8	1535
ENST00000636849.1	507
ENST00000223145.10	2196
ENST00000402384.8	1602
ENST00000405863.6	2070
ENST00000339600.6	339
ENST00000403050.7	3116
ENST00000423059.9	5223
ENST00000444443.6	1076
ENST00000275358.8	4919
ENST00000297029.10	2212
ENST00000396662.5	971
ENST00000405218.6	1903
ENST00000399322.7	2599
ENST00000342526.8	1505
ENST00000262041.6	1193
ENST00000307068.5	688
ENST00000401542.3	989
ENST00000306999.7	1504
ENST00000433922.6	1435
ENST00000262067.5	825
ENST00000419304.7	597
ENST00000310398.7	565
ENST00000242057.9	3157
ENST00000428135.7	3070
ENST00000506618.5	1018
ENST00000441542.7	3761
ENST00000242261.6	921
ENST00000275461.3	557
ENST00000222567.6	1035
ENST00000405764.7	1213
ENST00000332878.8	2670
ENST00000222573.5	3214
ENST00000404938.7	3963
ENST00000418710.3	1612
ENST00000222584.8	2521
ENST00000409508.8	13755
ENST00000406877.8	1457
ENST00000344041.10	2503
ENST00000404369.8	1442
ENST00000258743.10	699
ENST00000358435.9	235
ENST00000409923.5	1445
ENST00000339077.10	2000
ENST00000258742.10	1307
ENST00000381990.6	1877
ENST00000466681.2	716
ENST00000258729.8	2118
ENST00000297071.9	1003
ENST00000410069.1	765
ENST00000344962.9	914
ENST00000355870.8	3124
ENST00000405982.1	425
ENST00000396475.6	1919
ENST00000645220.1	1576
ENST00000313367.7	3103
ENST00000305786.7	384
ENST00000409280.5	2079
ENST00000222674.2	635
ENST00000056233.4	2383
ENST00000354667.8	1228
ENST00000337620.8	977
ENST00000698090.1	1142
ENST00000345317.7	1238
ENST00000643460.2	1093
ENST00000222718.7	1311
ENST00000396352.8	1529
ENST00000610970.1	1007
ENST00000222726.4	884
ENST00000222728.3	724
ENST00000242159.5	820
ENST00000343483.7	896
ENST00000283921.5	1244
ENST00000006015.4	1027
ENST00000649031.1	1178
ENST00000496902.7	1450
ENST00000265395.7	1103
ENST00000396319.7	2482
ENST00000283928.10	947
ENST00000357727.7	1921
ENST00000539664.3	2717
ENST00000409850.5	2075
ENST00000222792.11	1571
ENST00000319694.3	1075
ENST00000242140.10	1677
ENST00000409497.5	1446
ENST00000222803.10	827
ENST00000440706.3	1635
ENST00000324453.13	544
ENST00000323037.5	1487
ENST00000222823.9	3389
ENST00000275428.9	684
ENST00000389266.8	2261
ENST00000471646.6	1409
ENST00000013222.5	805
ENST00000265299.6	2348
ENST00000311813.11	864
ENST00000326139.7	1385
ENST00000396211.7	1930
ENST00000297142.4	1166
ENST00000615280.5	3260
ENST00000342032.8	593
ENST00000396193.5	2901
ENST00000450169.7	288
ENST00000318709.9	2165
ENST00000304056.9	2432
ENST00000242209.9	1844
ENST00000610140.7	1064
ENST00000297157.8	695
ENST00000242067.11	3150
ENST00000649409.2	2130
ENST00000360581.6	1308
ENST00000310974.8	2170
ENST00000396081.5	2023
ENST00000435235.6	1374
ENST00000534978.1	2247
ENST00000440378.6	1851
ENST00000265748.7	3537
ENST00000617537.5	2071
ENST00000442504.5	2891
ENST00000447769.1	1204
ENST00000199447.9	2136
ENST00000436072.7	1318
ENST00000199448.9	972
ENST00000396013.5	886
ENST00000356264.7	2107
ENST00000310301.9	2579
ENST00000403058.6	2216
ENST00000223273.7	693
ENST00000005257.7	909
ENST00000181839.10	4922
ENST00000306984.8	592
ENST00000442711.1	1513
ENST00000677605.1	4839
ENST00000350427.5	1440
ENST00000223321.9	718
ENST00000223324.3	575
ENST00000395891.7	5375
ENST00000319357.6	1378
ENST00000395879.5	2120
ENST00000265523.9	964
ENST00000317534.6	523
ENST00000453200.6	2814
ENST00000222402.8	538
ENST00000258704.3	1145
ENST00000468694.5	1344
ENST00000297283.4	797
ENST00000242248.10	1574
ENST00000223357.8	3795
ENST00000698945.1	1713
ENST00000223364.7	552
ENST00000403799.8	1881
ENST00000223369.3	752
ENST00000395749.7	2171
ENST00000355451.8	1141
ENST00000381160.8	4067
ENST00000258772.10	1654
ENST00000457408.7	706
ENST00000447398.6	3156
ENST00000309315.9	2967
ENST00000468812.6	539
ENST00000308153.9	500
ENST00000395699.5	1118
ENST00000258787.12	3108
ENST00000258781.11	1465
ENST00000490531.3	4761
ENST00000258770.8	1998
ENST00000242249.8	482
ENST00000297323.12	3533
ENST00000275525.8	942
ENST00000381083.9	1023
ENST00000311160.14	4660
ENST00000289672.7	8573
ENST00000258774.10	936
ENST00000395572.6	1168
ENST00000348904.4	1074
ENST00000331803.8	1553
ENST00000435803.6	15200
ENST00000340652.5	1554
ENST00000046087.7	1105
ENST00000297001.7	1517
ENST00000331340.8	1778
ENST00000419119.1	3576
ENST00000357936.9	1509
ENST00000644879.1	2056
ENST00000395542.6	3998
ENST00000408890.6	927
ENST00000302287.7	1138
ENST00000395535.7	295
ENST00000275493.7	3891
ENST00000254770.3	2039
ENST00000285279.10	694
ENST00000388975.4	1376
ENST00000429591.4	2136
ENST00000322090.8	883
ENST00000285298.9	461
ENST00000275605.8	1273
ENST00000275603.9	1677
ENST00000652303.1	1105
ENST00000297373.7	1312
ENST00000395422.4	516
ENST00000329309.4	394
ENST00000331162.8	1843
ENST00000420713.2	1597
ENST00000456806.3	1685
ENST00000421025.3	1502
ENST00000355095.8	1603
ENST00000309683.11	1707
ENST00000620827.6	2706
ENST00000307355.12	1098
ENST00000476120.2	1752
ENST00000620222.4	1647
ENST00000394323.3	2347
ENST00000328747.12	1901
ENST00000648179.1	630
ENST00000304895.9	1983
ENST00000304874.14	1473
ENST00000395326.8	560
ENST00000304842.6	1400
ENST00000639828.2	1051
ENST00000450873.6	1745
ENST00000341567.8	1197
ENST00000697897.1	891
ENST00000359626.10	2342
ENST00000342771.10	4956
ENST00000333538.10	2453
ENST00000329008.9	956
ENST00000620995.5	2129
ENST00000395270.5	4038
ENST00000285805.3	950
ENST00000310326.8	1436
ENST00000333149.7	1662
ENST00000252037.5	1249
ENST00000344575.5	2003
ENST00000339594.9	4809
ENST00000223368.7	718
ENST00000305632.11	1371
ENST00000313375.8	2586
ENST00000324941.5	881
ENST00000395176.3	708
ENST00000265758.7	872
ENST00000222812.8	902
ENST00000395145.3	881
ENST00000340958.4	833
ENST00000297873.9	766
ENST00000252034.12	2187
ENST00000336180.7	2128
ENST00000265753.13	772
ENST00000344995.9	1451
ENST00000055077.8	1078
ENST00000223398.11	3533
ENST00000424337.7	3109
ENST00000573035.6	3350
ENST00000289473.11	1191
ENST00000625377.3	3831
ENST00000451013.7	3091
ENST00000616305.2	1268
ENST00000610322.5	1457
ENST00000472837.7	3028
ENST00000323819.8	950
ENST00000615331.5	3854
ENST00000625065.4	1749
ENST00000336926.11	3132
ENST00000005180.9	317
ENST00000416943.1	451
ENST00000006777.11	1141
ENST00000706545.1	2174
ENST00000493111.7	1054
ENST00000359697.8	1282
ENST00000315758.10	1069
ENST00000248553.7	655
ENST00000307630.5	924
ENST00000275560.4	2075
ENST00000413936.6	2076
ENST00000334348.8	929
ENST00000310842.9	1284
ENST00000285871.5	2994
ENST00000248598.6	1343
ENST00000257626.12	2590
ENST00000248594.11	2592
ENST00000334955.13	2549
ENST00000257663.4	630
ENST00000422959.8	2487
ENST00000354212.9	4712
ENST00000649796.2	1392
ENST00000435819.5	2100
ENST00000398291.4	1200
ENST00000265361.8	2515
ENST00000222390.11	2260
ENST00000356860.8	3591
ENST00000333891.14	15718
ENST00000643230.2	2922
ENST00000436949.5	2477
ENST00000284136.11	2882
ENST00000361669.7	3741
ENST00000450689.7	3228
ENST00000331242.12	2514
ENST00000433078.5	796
ENST00000331536.8	2052
ENST00000649586.2	3890
ENST00000265724.8	4333
ENST00000394654.4	1794
ENST00000341119.10	1372
ENST00000265728.6	2262
ENST00000265727.11	2797
ENST00000265729.7	606
ENST00000380079.9	1482
ENST00000333190.5	4324
ENST00000297203.3	961
ENST00000297205.7	1123
ENST00000287908.7	1863
ENST00000389297.8	3074
ENST00000222511.11	1187
ENST00000394605.2	942
ENST00000380050.8	1714
ENST00000287934.4	2389
ENST00000419292.1	1214
ENST00000356239.8	11959
ENST00000003100.13	1640
ENST00000458448.6	2790
ENST00000425073.2	5369
ENST00000265742.8	3903
ENST00000287957.5	1055
ENST00000493463.2	2538
ENST00000248633.9	3934
ENST00000265732.10	1120
ENST00000445716.6	840
ENST00000424848.3	1441
ENST00000379958.3	4993
ENST00000318238.9	5986
ENST00000394468.7	1409
ENST00000305866.10	2994
ENST00000426151.7	1699
ENST00000248572.10	311
ENST00000222543.11	780
ENST00000248564.6	622
ENST00000222547.8	493
ENST00000297268.11	4235
ENST00000297273.9	2667
ENST00000646489.1	1461
ENST00000488574.5	1420
ENST00000433360.6	4447
ENST00000222381.8	1122
ENST00000265627.10	1087
ENST00000222572.8	1139
ENST00000325885.6	1307
ENST00000005178.6	1456
ENST00000324972.10	2128
ENST00000416240.6	2219
ENST00000248566.4	293
ENST00000518156.3	1304
ENST00000648378.1	1075
ENST00000432641.3	401
ENST00000346867.4	463
ENST00000175506.8	2212
ENST00000257627.5	419
ENST00000297293.6	4825
ENST00000609256.2	681
ENST00000447648.7	3776
ENST00000297290.4	485
ENST00000005260.9	1771
ENST00000265634.4	1470
ENST00000416379.6	1310
ENST00000359863.8	11786
ENST00000361368.7	2521
ENST00000681060.1	1756
ENST00000262942.10	1246
ENST00000427217.6	1263
ENST00000350498.8	592
ENST00000403633.6	961
ENST00000292478.9	2233
ENST00000292476.10	947
ENST00000292475.8	308
ENST00000331410.10	1496
ENST00000337673.7	1871
ENST00000326775.10	2629
ENST00000449309.2	2079
ENST00000493277.5	1675
ENST00000453227.5	841
ENST00000334715.7	1689
ENST00000222982.8	1606
ENST00000336374.4	1612
ENST00000651514.1	1612
ENST00000354829.7	1612
ENST00000355947.6	1630
ENST00000312891.3	837
ENST00000292401.9	905
ENST00000324306.11	1908
ENST00000292450.9	1583
ENST00000299667.9	1624
ENST00000303904.8	1003
ENST00000303887.10	2260
ENST00000429084.5	1538
ENST00000688343.1	2256
ENST00000262932.5	855
ENST00000398075.4	924
ENST00000341942.10	352
ENST00000316937.8	1964
ENST00000360039.9	1718
ENST00000292377.4	1919
ENST00000615138.5	3830
ENST00000317271.3	1350
ENST00000332397.6	1831
ENST00000609309.3	867
ENST00000198536.7	1079
ENST00000695707.1	1788
ENST00000398027.6	2192
ENST00000310512.4	2255
ENST00000292330.3	882
ENST00000332375.4	853
ENST00000300181.7	1875
ENST00000300179.7	2682
ENST00000300176.9	1587
ENST00000622764.3	1049
ENST00000310300.11	2078
ENST00000427939.2	1866
ENST00000223061.6	1441
ENST00000379527.6	823
ENST00000462107.1	2691
ENST00000160382.10	1372
ENST00000393926.5	1265
ENST00000646601.1	3652
ENST00000303151.5	614
ENST00000252723.3	1092
ENST00000546292.2	8311
ENST00000358173.8	3454
ENST00000354161.8	2907
ENST00000200457.9	1539
ENST00000611405.5	2872
ENST00000388761.4	870
ENST00000241069.11	1949
ENST00000379458.9	10060
ENST00000536621.6	16063
ENST00000306151.9	13534
ENST00000306085.11	2520
ENST00000223095.5	1348
ENST00000337619.11	513
ENST00000249330.3	2061
ENST00000455377.5	1325
ENST00000223114.9	1205
ENST00000223127.8	2521
ENST00000305105.3	493
ENST00000308344.10	905
ENST00000223136.5	533
ENST00000315322.10	658
ENST00000313669.12	1481
ENST00000223167.5	856
ENST00000360264.7	4568
ENST00000563237.3	1627
ENST00000397912.3	601
ENST00000495936.7	971
ENST00000292566.4	933
ENST00000292616.10	2038
ENST00000292614.10	413
ENST00000541662.5	2338
ENST00000644544.2	849
ENST00000507918.6	1680
ENST00000621093.5	407
ENST00000262940.12	2476
ENST00000340457.8	839
ENST00000507450.6	1686
ENST00000333432.9	407
ENST00000413034.3	1385
ENST00000313221.8	2632
ENST00000339431.9	1609
ENST00000441711.6	1316
ENST00000417955.5	1334
ENST00000249269.9	1492
ENST00000379263.8	2008
ENST00000679341.1	1693
ENST00000306312.8	2524
ENST00000428762.6	10682
ENST00000297431.9	1414
ENST00000311117.8	6093
ENST00000393651.8	2212
ENST00000469408.6	2235
ENST00000257700.7	2491
ENST00000485614.5	480
ENST00000419735.8	2624
ENST00000317716.14	2710
ENST00000011473.6	824
ENST00000681255.1	1946
ENST00000523505.3	967
ENST00000496166.6	3463
ENST00000265717.5	1457
ENST00000468410.5	1624
ENST00000304402.6	2645
ENST00000265720.8	1300
ENST00000379117.6	860
ENST00000644269.2	2371
ENST00000440859.8	1495
ENST00000340010.10	2493
ENST00000205402.10	1595
ENST00000222399.11	5495
ENST00000205386.8	5363
ENST00000379028.8	4437
ENST00000422087.5	2753
ENST00000415914.4	1322
ENST00000249356.4	909
ENST00000331762.7	654
ENST00000422987.3	2955
ENST00000428084.6	6186
ENST00000361822.8	1372
ENST00000403825.8	1582
ENST00000312849.4	754
ENST00000454074.5	2544
ENST00000297145.9	1340
ENST00000449591.2	1456
ENST00000441359.1	421
ENST00000284601.4	3379
ENST00000393494.6	2424
ENST00000393486.6	1388
ENST00000265440.12	1244
ENST00000358204.9	1432
ENST00000222693.5	530
ENST00000341049.7	561
ENST00000318493.11	4620
ENST00000361183.8	883
ENST00000393451.7	1861
ENST00000265441.8	1149
ENST00000003084.11	4510
ENST00000284629.7	1458
ENST00000160373.8	5015
ENST00000249299.7	348
ENST00000265224.9	889
ENST00000331113.9	3348
ENST00000222747.8	1310
ENST00000315870.10	1374
ENST00000310396.10	3511
ENST00000222462.3	1388
ENST00000359943.8	869
ENST00000449182.1	4483
ENST00000417368.7	2882
ENST00000442488.7	1738
ENST00000412584.6	3886
ENST00000340112.3	1327
ENST00000434824.2	1087
ENST00000249284.3	939
ENST00000194130.7	1808
ENST00000324698.11	2481
ENST00000471770.5	483
ENST00000275699.4	1806
ENST00000458573.3	1739
ENST00000223023.5	1784
ENST00000223026.9	2081
ENST00000340011.9	1890
ENST00000455783.3	1204
ENST00000303921.3	2655
ENST00000668382.1	2461
ENST00000706917.1	3209
ENST00000393312.5	2158
ENST00000321407.3	2739
ENST00000000233.10	628
ENST00000265825.6	1612
ENST00000354725.8	2910
ENST00000249363.4	2584
ENST00000308868.5	558
ENST00000223073.6	2392
ENST00000446477.7	3016
ENST00000338791.11	1878
ENST00000435296.2	318
ENST00000262432.13	1152
ENST00000641605.1	1033
ENST00000315184.9	1085
ENST00000449187.7	1030
ENST00000297788.9	3906
ENST00000325888.13	8407
ENST00000249289.5	406
ENST00000609480.4	608
ENST00000473745.5	1709
ENST00000265388.10	3110
ENST00000486685.3	1123
ENST00000249373.8	2880
ENST00000325006.8	1880
ENST00000249344.7	2543
ENST00000462322.3	489
ENST00000393232.6	1620
ENST00000355621.8	954
ENST00000358303.9	1514
ENST00000335420.10	1436
ENST00000397622.7	1714
ENST00000297819.4	783
ENST00000222481.9	1276
ENST00000222482.10	1283
ENST00000474905.6	1849
ENST00000011292.8	1284
ENST00000223208.10	1169
ENST00000393187.5	1137
ENST00000425248.5	2693
ENST00000456951.5	1677
ENST00000583337.4	1143
ENST00000352689.11	2229
ENST00000378555.8	1943
ENST00000321063.9	5817
ENST00000448878.6	791
ENST00000253861.5	2946
ENST00000285928.3	2503
ENST00000378509.9	1172
ENST00000285930.9	986
ENST00000359579.5	1293
ENST00000457545.7	1318
ENST00000344924.8	923
ENST00000417172.5	1855
ENST00000436302.6	3013
ENST00000393114.8	665
ENST00000275767.3	778
ENST00000354475.5	2265
ENST00000541284.6	2445
ENST00000285968.11	6064
ENST00000507606.3	207
ENST00000354042.8	2568
ENST00000338588.8	752
ENST00000393085.4	613
ENST00000445907.6	1926
ENST00000348225.7	800
ENST00000288490.9	3196
ENST00000330387.11	1941
ENST00000242375.8	1038
ENST00000343526.9	3440
ENST00000419765.4	1476
ENST00000645515.1	2719
ENST00000442682.7	432
ENST00000422774.2	5970
ENST00000275766.2	925
ENST00000242351.10	3095
ENST00000464848.5	1742
ENST00000473989.8	4289
ENST00000297534.7	387
ENST00000354926.9	1544
ENST00000541515.3	1399
ENST00000340940.5	1258
ENST00000422142.7	885
ENST00000406875.8	3969
ENST00000425687.5	1887
ENST00000263549.8	2207
ENST00000397560.7	2869
ENST00000326232.14	1667
ENST00000356407.3	719
ENST00000255977.7	1607
ENST00000275884.10	3445
ENST00000072869.9	2264
ENST00000465506.5	370
ENST00000496384.7	2408
ENST00000324787.10	387
ENST00000565468.6	1129
ENST00000648068.1	1346
ENST00000536163.6	1378
ENST00000397541.6	2107
ENST00000481508.1	879
ENST00000247879.2	1010
ENST00000247881.4	2712
ENST00000247883.5	1042
ENST00000350549.8	1141
ENST00000549489.6	5666
ENST00000641559.1	1210
ENST00000546910.6	752
ENST00000547270.1	1083
ENST00000477922.4	7635
ENST00000552471.1	1043
ENST00000311737.12	754
ENST00000633969.1	799
ENST00000422643.5	3245
ENST00000359396.9	2404
ENST00000265310.6	2474
ENST00000355265.7	2353
ENST00000291009.4	478
ENST00000408947.4	1011
ENST00000358406.10	751
ENST00000409244.5	787
ENST00000310447.10	1461
ENST00000343257.7	3066
ENST00000443739.7	1190
ENST00000322764.10	1796
ENST00000275815.4	2979
ENST00000420911.2	2348
ENST00000684770.1	2815
ENST00000470691.2	2369
ENST00000479870.6	2993
ENST00000641698.1	1289
ENST00000641693.1	1170
ENST00000641663.1	1020
ENST00000641592.1	1247
ENST00000641068.1	1053
ENST00000486333.2	2369
ENST00000378115.3	1760
ENST00000641810.1	1276
ENST00000641841.1	1026
ENST00000487179.2	2369
ENST00000641044.2	1063
ENST00000056217.10	4903
ENST00000360057.7	832
ENST00000361727.8	4069
ENST00000307003.3	691
ENST00000665936.1	2513
ENST00000320356.7	2388
ENST00000652332.1	2032
ENST00000491431.2	2424
ENST00000378061.7	2367
ENST00000475153.6	2216
ENST00000610704.5	2057
ENST00000335870.7	1613
ENST00000434415.6	1776
ENST00000247930.5	2756
ENST00000644635.1	2258
ENST00000496259.6	3296
ENST00000302017.4	2308
ENST00000223210.5	3744
ENST00000683684.1	758
ENST00000359623.9	1297
ENST00000223271.8	561
ENST00000489432.7	2033
ENST00000329630.10	1723
ENST00000307271.4	2569
ENST00000313543.5	1015
ENST00000255945.4	1049
ENST00000618759.4	1566
ENST00000223293.10	1099
ENST00000307194.6	1002
ENST00000498181.6	1249
ENST00000434545.5	1061
ENST00000484928.5	1286
ENST00000416793.6	2370
ENST00000262186.10	3885
ENST00000297494.8	3944
